chrom	start	end	gene	strand	left_gene	left_gene_relationship	left_gene_dist	right_gene	right_gene_relationship	right_gene_dist
chr3	24767	26906	YCL057W	+	YCL057C-A	diverging	442	YCL056C	converging	18
chr3	26924	27359	YCL056C	-	YCL057W	converging	18	YCL055W	diverging	569
chr3	27928	28936	YCL055W	+	YCL056C	diverging	569	YCL054W	sequential	2512
chr3	31448	33974	YCL054W	+	YCL055W	sequential	2512	YCL052C	converging	168
chr3	34142	35393	YCL052C	-	YCL054W	converging	168	YCL051W	diverging	471
chr3	35864	37616	YCL051W	+	YCL052C	diverging	471	YCL050C	converging	219
chr3	37835	38801	YCL050C	-	YCL051W	converging	219	YCL049C	sequential	984
chr3	39785	40724	YCL049C	-	YCL050C	sequential	984	YCL048W	diverging	1440
chr3	42164	43556	YCL048W	+	YCL049C	diverging	1440	YCL047C	converging	104
chr3	43660	44437	YCL047C	-	YCL048W	converging	104	YCL045C	sequential	185
chr3	44622	46905	YCL045C	-	YCL047C	sequential	185	YCL044C	sequential	205
chr3	47110	48364	YCL044C	-	YCL045C	sequential	205	YCL043C	sequential	288
chr3	48652	50221	YCL043C	-	YCL044C	sequential	288	YCL042W	diverging	362
chr3	50583	50943	YCL042W	+	YCL043C	diverging	362	YCL040W	overlapping	-106
chr3	50837	52340	YCL040W	+	YCL042W	overlapping	-106	YCL039W	sequential	304
chr3	52644	54882	YCL039W	+	YCL040W	sequential	304	YCL038C	converging	58
chr3	54940	56527	YCL038C	-	YCL039W	converging	58	YCL037C	sequential	846
chr3	57373	58678	YCL037C	-	YCL038C	sequential	846	YCL036W	diverging	347
chr3	59025	60726	YCL036W	+	YCL037C	diverging	347	YCL035C	converging	114
chr3	60840	61173	YCL035C	-	YCL036W	converging	114	YCL034W	diverging	484
chr3	61657	62722	YCL034W	+	YCL035C	diverging	484	YCL033C	converging	53
chr3	62775	63282	YCL033C	-	YCL034W	converging	53	YCL032W	diverging	158
chr3	63440	64481	YCL032W	+	YCL033C	diverging	158	YCL031C	converging	193
chr3	64674	65568	YCL031C	-	YCL032W	converging	193	YCL030C	sequential	365
chr3	65933	68333	YCL030C	-	YCL031C	sequential	365	YCL029C	sequential	265
chr3	68598	69921	YCL029C	-	YCL030C	sequential	265	YCL028W	diverging	228
chr3	70149	71367	YCL028W	+	YCL029C	diverging	228	YCL027W	sequential	435
chr3	71802	73341	YCL027W	+	YCL028W	sequential	435	YCL026C-B	converging	63
chr3	73404	73986	YCL026C-B	-	YCL027W	converging	63	YCL026C-A	sequential	717
chr3	74703	75285	YCL026C-A	-	YCL026C-B	sequential	717	YCL025C	sequential	845
chr3	76130	77918	YCL025C	-	YCL026C-A	sequential	845	YCL024W	diverging	1242
chr3	79160	82274	YCL024W	+	YCL025C	diverging	1242	YCL021W-A	sequential	1344
chr3	83618	83996	YCL021W-A	+	YCL024W	sequential	1344	YCL018W	sequential	7326
chr3	91322	92417	YCL018W	+	YCL021W-A	sequential	7326	YCL017C	converging	358
chr3	92775	94269	YCL017C	-	YCL018W	converging	358	YCL016C	sequential	350
chr3	94619	95762	YCL016C	-	YCL017C	sequential	350	YCL014W	diverging	517
chr3	96279	101190	YCL014W	+	YCL016C	diverging	517	YCL011C	converging	879
chr3	102069	103353	YCL011C	-	YCL014W	converging	879	YCL010C	sequential	212
chr3	103565	104345	YCL010C	-	YCL011C	sequential	212	YCL009C	sequential	268
chr3	104613	105543	YCL009C	-	YCL010C	sequential	268	YCL008C	sequential	415
chr3	105958	106849	YCL008C	-	YCL009C	sequential	415	YCL007C	sequential	120
chr3	106969	107362	YCL007C	-	YCL008C	sequential	120	YCL005W	diverging	654
chr3	108016	108787	YCL005W	+	YCL007C	diverging	654	YCL004W	sequential	313
chr3	109100	110666	YCL004W	+	YCL005W	sequential	313	YCL002C	converging	172
chr3	110838	111670	YCL002C	-	YCL004W	converging	172	YCL001W	diverging	239
chr3	111909	112476	YCL001W	+	YCL002C	diverging	239	YCL001W-A	sequential	597
chr3	113073	113535	YCL001W-A	+	YCL001W	sequential	597	YCL001W-B	sequential	228
chr3	113763	114018	YCL001W-B	+	YCL001W-A	sequential	228	YCR002C	converging	3355
chr3	117373	118342	YCR002C	-	YCL001W-B	converging	3355	YCR003W	diverging	271
chr3	118613	119165	YCR003W	+	YCR002C	diverging	271	YCR004C	converging	403
chr3	119568	120312	YCR004C	-	YCR003W	converging	403	YCR005C	sequential	627
chr3	120939	122322	YCR005C	-	YCR004C	sequential	627	YCR007C	sequential	3682
chr3	126004	126724	YCR007C	-	YCR005C	sequential	3682	YCR008W	diverging	1739
chr3	128463	130275	YCR008W	+	YCR007C	diverging	1739	YCR009C	converging	463
chr3	130738	131536	YCR009C	-	YCR008W	converging	463	YCR010C	sequential	730
chr3	132266	133118	YCR010C	-	YCR009C	sequential	730	YCR011C	sequential	599
chr3	133717	136867	YCR011C	-	YCR010C	sequential	599	YCR012W	diverging	872
chr3	137739	138990	YCR012W	+	YCR011C	diverging	872	YCR014C	converging	188
chr3	139178	140927	YCR014C	-	YCR012W	converging	188	YCR015C	sequential	283
chr3	141210	142164	YCR015C	-	YCR014C	sequential	283	YCR016W	diverging	1463
chr3	143627	144500	YCR016W	+	YCR015C	diverging	1463	YCR017C	converging	266
chr3	144766	147628	YCR017C	-	YCR016W	converging	266	YCR018C	sequential	603
chr3	148231	148897	YCR018C	-	YCR017C	sequential	603	YCR019W	diverging	3933
chr3	152830	153922	YCR019W	+	YCR018C	diverging	3933	YCR020C	converging	83
chr3	154005	154653	YCR020C	-	YCR019W	converging	83	YCR020C-A	sequential	170
chr3	154823	155090	YCR020C-A	-	YCR020C	sequential	170	YCR020W-B	diverging	223
chr3	155313	155550	YCR020W-B	+	YCR020C-A	diverging	223	YCR021C	converging	550
chr3	156100	157099	YCR021C	-	YCR020W-B	converging	550	YCR023C	sequential	1430
chr3	158529	160365	YCR023C	-	YCR021C	sequential	1430	YCR024C	sequential	370
chr3	160735	162214	YCR024C	-	YCR023C	sequential	370	YCR024C-B	sequential	376
chr3	162590	162857	YCR024C-B	-	YCR024C	sequential	376	YCR024C-A	sequential	79
chr3	162936	163059	YCR024C-A	-	YCR024C-B	sequential	79	YCR026C	sequential	1043
chr3	164102	166331	YCR026C	-	YCR024C-A	sequential	1043	YCR027C	sequential	1030
chr3	167361	167991	YCR027C	-	YCR026C	sequential	1030	YCR028C	sequential	2886
chr3	170877	172416	YCR028C	-	YCR027C	sequential	2886	YCR028C-A	sequential	525
chr3	172941	173432	YCR028C-A	-	YCR028C	sequential	525	YCR030C	sequential	385
chr3	173817	176430	YCR030C	-	YCR028C-A	sequential	385	YCR031C	sequential	1061
chr3	177491	178212	YCR031C	-	YCR030C	sequential	1061	YCR032W	diverging	1299
chr3	179511	186015	YCR032W	+	YCR031C	diverging	1299	YCR033W	sequential	465
chr3	186480	190161	YCR033W	+	YCR032W	sequential	465	YCR034W	sequential	422
chr3	190583	191627	YCR034W	+	YCR033W	sequential	422	YCR035C	converging	198
chr3	191825	193010	YCR035C	-	YCR034W	converging	198	YCR036W	diverging	278
chr3	193288	194290	YCR036W	+	YCR035C	diverging	278	YCR037C	converging	115
chr3	194405	197177	YCR037C	-	YCR036W	converging	115	YCR038C	sequential	435
chr3	197612	199541	YCR038C	-	YCR037C	sequential	435	YCR039C	overlapping	-4
chr3	199537	200170	YCR039C	-	YCR038C	overlapping	-4	YCR040W	diverging	263
chr3	200433	200961	YCR040W	+	YCR039C	diverging	263	YCR042C	converging	204
chr3	201165	205389	YCR042C	-	YCR040W	converging	204	YCR043C	sequential	863
chr3	206252	206636	YCR043C	-	YCR042C	sequential	863	YCR044C	sequential	232
chr3	206868	207942	YCR044C	-	YCR043C	sequential	232	YCR045C	sequential	184
chr3	208126	209602	YCR045C	-	YCR044C	sequential	184	YCR046C	sequential	303
chr3	209905	210415	YCR046C	-	YCR045C	sequential	303	YCR047C	sequential	294
chr3	210709	211537	YCR047C	-	YCR046C	sequential	294	YCR048W	diverging	383
chr3	211920	213753	YCR048W	+	YCR047C	diverging	383	YCR051W	sequential	309
chr3	214062	214731	YCR051W	+	YCR048W	sequential	309	YCR052W	sequential	254
chr3	214985	216437	YCR052W	+	YCR051W	sequential	254	YCR053W	sequential	251
chr3	216688	218233	YCR053W	+	YCR052W	sequential	251	YCR054C	converging	134
chr3	218367	220059	YCR054C	-	YCR053W	converging	134	YCR057C	sequential	389
chr3	220448	223220	YCR057C	-	YCR054C	sequential	389	YCR059C	sequential	225
chr3	223445	224222	YCR059C	-	YCR057C	sequential	225	YCR060W	diverging	168
chr3	224390	224726	YCR060W	+	YCR059C	diverging	168	YCR061W	sequential	828
chr3	225554	227450	YCR061W	+	YCR060W	sequential	828	YCR063W	sequential	859
chr3	228309	228783	YCR063W	+	YCR061W	sequential	859	YCR065W	sequential	518
chr3	229301	230996	YCR065W	+	YCR063W	sequential	518	YCR066W	sequential	495
chr3	231491	232955	YCR066W	+	YCR065W	sequential	495	YCR067C	converging	161
chr3	233116	236314	YCR067C	-	YCR066W	converging	161	YCR068W	diverging	891
chr3	237205	238768	YCR068W	+	YCR067C	diverging	891	YCR069W	sequential	278
chr3	239046	240003	YCR069W	+	YCR068W	sequential	278	YCR071C	converging	91
chr3	240094	240535	YCR071C	-	YCR069W	converging	91	YCR072C	sequential	261
chr3	240796	242344	YCR072C	-	YCR071C	sequential	261	YCR073C	sequential	236
chr3	242580	246576	YCR073C	-	YCR072C	sequential	236	YCR073W-A	diverging	379
chr3	246955	247903	YCR073W-A	+	YCR073C	diverging	379	YCR075C	converging	122
chr3	248025	248808	YCR075C	-	YCR073W-A	converging	122	YCR075W-A	diverging	159
chr3	248967	249195	YCR075W-A	+	YCR075C	diverging	159	YCR076C	converging	90
chr3	249285	250038	YCR076C	-	YCR075W-A	converging	90	YCR077C	sequential	192
chr3	250230	252621	YCR077C	-	YCR076C	sequential	192	YCR079W	diverging	216
chr3	252837	254166	YCR079W	+	YCR077C	diverging	216	YCR081W	sequential	197
chr3	254363	258647	YCR081W	+	YCR079W	sequential	197	YCR082W	sequential	228
chr3	258875	259262	YCR082W	+	YCR081W	sequential	228	YCR083W	sequential	308
chr3	259570	259954	YCR083W	+	YCR082W	sequential	308	YCR084C	converging	349
chr3	260303	262445	YCR084C	-	YCR083W	converging	349	YCR086W	diverging	939
chr3	263384	263957	YCR086W	+	YCR084C	diverging	939	YCR087C-A	converging	41
chr3	263998	264460	YCR087C-A	-	YCR086W	converging	41	YCR088W	diverging	600
chr3	265060	266839	YCR088W	+	YCR087C-A	diverging	600	YCR089W	sequential	587
chr3	267426	272256	YCR089W	+	YCR088W	sequential	587	YCR090C	converging	51
chr3	272307	272856	YCR090C	-	YCR089W	converging	51	YCR091W	diverging	1540
chr3	274396	276559	YCR091W	+	YCR090C	diverging	1540	YCR092C	converging	197
chr3	276756	279900	YCR092C	-	YCR091W	converging	197	YCR093W	diverging	209
chr3	280109	286436	YCR093W	+	YCR092C	diverging	209	YCR094W	sequential	318
chr3	286754	287930	YCR094W	+	YCR093W	sequential	318	YCR095C	converging	232
chr3	288162	289251	YCR095C	-	YCR094W	converging	232	YCR096C	sequential	3920
chr3	293171	293531	YCR096C	-	YCR095C	sequential	3920	YCR097W	diverging	296
chr3	293827	294314	YCR097W	+	YCR096C	diverging	296	YCR098C	converging	2727
chr3	297041	298598	YCR098C	-	YCR097W	converging	2727	YCR099C	sequential	2226
chr3	300824	301292	YCR099C	-	YCR098C	sequential	2226	YCR100C	overlapping	-29
chr3	301263	302214	YCR100C	-	YCR099C	overlapping	-29	YCR101C	sequential	260
chr3	302474	303023	YCR101C	-	YCR100C	sequential	260	YCR102C	sequential	1330
chr3	304353	305460	YCR102C	-	YCR101C	sequential	1330	YCR104W	diverging	2333
chr3	307793	308168	YCR104W	+	YCR102C	diverging	2333	YCR105W	sequential	894
chr3	309062	310148	YCR105W	+	YCR104W	sequential	894	YCR106W	sequential	802
chr3	310950	313449	YCR106W	+	YCR105W	sequential	802	YCR107W	sequential	433
chr3	313882	314974	YCR107W	+	YCR106W	sequential	433	YCR108C	converging	1015
chr3	315989	316181	YCR108C	-	YCR107W	converging	1015		last	-1
chr4	1801	2953	YDL248W	+		first	1801	YDL247W	sequential	3031
chr4	5984	7814	YDL247W	+	YDL248W	sequential	3031	YDL246C	converging	868
chr4	8682	9756	YDL246C	-	YDL247W	converging	868	YDL245C	sequential	1900
chr4	11656	13360	YDL245C	-	YDL246C	sequential	1900	YDL244W	diverging	2843
chr4	16203	17226	YDL244W	+	YDL245C	diverging	2843	YDL243C	converging	350
chr4	17576	18566	YDL243C	-	YDL244W	converging	350	YDL241W	diverging	2068
chr4	20634	21006	YDL241W	+	YDL243C	diverging	2068	YDL240W	sequential	1816
chr4	22822	25876	YDL240W	+	YDL241W	sequential	1816	YDL239C	converging	526
chr4	26402	28775	YDL239C	-	YDL240W	converging	526	YDL238C	sequential	209
chr4	28984	30454	YDL238C	-	YDL239C	sequential	209	YDL237W	diverging	202
chr4	30656	31829	YDL237W	+	YDL238C	diverging	202	YDL236W	sequential	466
chr4	32295	33234	YDL236W	+	YDL237W	sequential	466	YDL235C	converging	180
chr4	33414	33918	YDL235C	-	YDL236W	converging	180	YDL234C	sequential	319
chr4	34237	36478	YDL234C	-	YDL235C	sequential	319	YDL233W	diverging	319
chr4	36797	38174	YDL233W	+	YDL234C	diverging	319	YDL232W	sequential	313
chr4	38487	38598	YDL232W	+	YDL233W	sequential	313	YDL231C	converging	269
chr4	38867	42245	YDL231C	-	YDL232W	converging	269	YDL230W	diverging	455
chr4	42700	43708	YDL230W	+	YDL231C	diverging	455	YDL229W	sequential	357
chr4	44065	45907	YDL229W	+	YDL230W	sequential	357	YDL227C	converging	364
chr4	46271	48032	YDL227C	-	YDL229W	converging	364	YDL226C	sequential	3083
chr4	51115	52174	YDL226C	-	YDL227C	sequential	3083	YDL225W	diverging	271
chr4	52445	54101	YDL225W	+	YDL226C	diverging	271	YDL224C	converging	296
chr4	54397	56347	YDL224C	-	YDL225W	converging	296	YDL223C	sequential	918
chr4	57265	60406	YDL223C	-	YDL224C	sequential	918	YDL222C	sequential	466
chr4	60872	61802	YDL222C	-	YDL223C	sequential	466	YDL220C	sequential	442
chr4	62244	65019	YDL220C	-	YDL222C	sequential	442	YDL219W	diverging	223
chr4	65242	65766	YDL219W	+	YDL220C	diverging	223	YDL218W	sequential	727
chr4	66493	67447	YDL218W	+	YDL219W	sequential	727	YDL217C	converging	536
chr4	67983	68607	YDL217C	-	YDL218W	converging	536	YDL216C	sequential	390
chr4	68997	70365	YDL216C	-	YDL217C	sequential	390	YDL215C	sequential	275
chr4	70640	73919	YDL215C	-	YDL216C	sequential	275	YDL214C	sequential	527
chr4	74446	76546	YDL214C	-	YDL215C	sequential	527	YDL213C	sequential	743
chr4	77289	77967	YDL213C	-	YDL214C	sequential	743	YDL212W	diverging	459
chr4	78426	79059	YDL212W	+	YDL213C	diverging	459	YDL211C	converging	235
chr4	79294	80413	YDL211C	-	YDL212W	converging	235	YDL210W	diverging	3857
chr4	84270	85986	YDL210W	+	YDL211C	diverging	3857	YDL209C	converging	221
chr4	86207	87227	YDL209C	-	YDL210W	converging	221	YDL208W	diverging	234
chr4	87461	87983	YDL208W	+	YDL209C	diverging	234	YDL207W	sequential	265
chr4	88248	89865	YDL207W	+	YDL208W	sequential	265	YDL206W	sequential	311
chr4	90176	92465	YDL206W	+	YDL207W	sequential	311	YDL205C	converging	297
chr4	92762	93746	YDL205C	-	YDL206W	converging	297	YDL204W	diverging	859
chr4	94605	95787	YDL204W	+	YDL205C	diverging	859	YDL203C	converging	295
chr4	96082	97954	YDL203C	-	YDL204W	converging	295	YDL202W	diverging	521
chr4	98475	99225	YDL202W	+	YDL203C	diverging	521	YDL201W	sequential	336
chr4	99561	100422	YDL201W	+	YDL202W	sequential	336	YDL200C	converging	79
chr4	100501	101122	YDL200C	-	YDL201W	converging	79	YDL199C	sequential	168
chr4	101290	103354	YDL199C	-	YDL200C	sequential	168	YDL198C	sequential	295
chr4	103649	104552	YDL198C	-	YDL199C	sequential	295	YDL197C	sequential	365
chr4	104917	106495	YDL197C	-	YDL198C	sequential	365	YDL195W	diverging	713
chr4	107208	111030	YDL195W	+	YDL197C	diverging	713	YDL194W	sequential	550
chr4	111580	114235	YDL194W	+	YDL195W	sequential	550	YDL193W	sequential	437
chr4	114672	115800	YDL193W	+	YDL194W	sequential	437	YDL192W	sequential	521
chr4	116321	116867	YDL192W	+	YDL193W	sequential	521	YDL191W	sequential	797
chr4	117664	118518	YDL191W	+	YDL192W	sequential	797	YDL190C	converging	189
chr4	118707	121593	YDL190C	-	YDL191W	converging	189	YDL189W	diverging	623
chr4	122216	123590	YDL189W	+	YDL190C	diverging	623	YDL188C	converging	275
chr4	123865	124999	YDL188C	-	YDL189W	converging	275	YDL186W	diverging	617
chr4	125616	126450	YDL186W	+	YDL188C	diverging	617	YDL185W	sequential	337
chr4	126787	130003	YDL185W	+	YDL186W	sequential	337	YDL184C	converging	404
chr4	130407	130485	YDL184C	-	YDL185W	converging	404	YDL183C	sequential	386
chr4	130871	131834	YDL183C	-	YDL184C	sequential	386	YDL182W	diverging	1603
chr4	133437	134724	YDL182W	+	YDL183C	diverging	1603	YDL181W	sequential	455
chr4	135179	135437	YDL181W	+	YDL182W	sequential	455	YDL180W	sequential	459
chr4	135896	137540	YDL180W	+	YDL181W	sequential	459	YDL179W	sequential	751
chr4	138291	139206	YDL179W	+	YDL180W	sequential	751	YDL178W	sequential	316
chr4	139522	141115	YDL178W	+	YDL179W	sequential	316	YDL177C	converging	94
chr4	141209	141722	YDL177C	-	YDL178W	converging	94	YDL176W	diverging	375
chr4	142097	144224	YDL176W	+	YDL177C	diverging	375	YDL175C	converging	260
chr4	144484	145519	YDL175C	-	YDL176W	converging	260	YDL174C	sequential	307
chr4	145826	147590	YDL174C	-	YDL175C	sequential	307	YDL173W	diverging	601
chr4	148191	149079	YDL173W	+	YDL174C	diverging	601	YDL171C	converging	124
chr4	149203	155641	YDL171C	-	YDL173W	converging	124	YDL170W	diverging	677
chr4	156318	157905	YDL170W	+	YDL171C	diverging	677	YDL169C	converging	159
chr4	158064	158736	YDL169C	-	YDL170W	converging	159	YDL168W	diverging	868
chr4	159604	160765	YDL168W	+	YDL169C	diverging	868	YDL167C	converging	230
chr4	160995	163155	YDL167C	-	YDL168W	converging	230	YDL166C	sequential	294
chr4	163449	164043	YDL166C	-	YDL167C	sequential	294	YDL165W	diverging	247
chr4	164290	164866	YDL165W	+	YDL166C	diverging	247	YDL164C	converging	121
chr4	164987	167255	YDL164C	-	YDL165W	converging	121	YDL161W	diverging	459
chr4	167714	169079	YDL161W	+	YDL164C	diverging	459	YDL160C-A	converging	287
chr4	169366	169609	YDL160C-A	-	YDL161W	converging	287	YDL160C	sequential	801
chr4	170410	171931	YDL160C	-	YDL160C-A	sequential	801	YDL159W-A	diverging	251
chr4	172182	172314	YDL159W-A	+	YDL160C	diverging	251	YDL159W	sequential	167
chr4	172481	174029	YDL159W	+	YDL159W-A	sequential	167	YDL157C	converging	203
chr4	174232	174589	YDL157C	-	YDL159W	converging	203	YDL156W	diverging	329
chr4	174918	176487	YDL156W	+	YDL157C	diverging	329	YDL155W	sequential	286
chr4	176773	178057	YDL155W	+	YDL156W	sequential	286	YDL154W	sequential	277
chr4	178334	181040	YDL154W	+	YDL155W	sequential	277	YDL153C	converging	146
chr4	181186	183019	YDL153C	-	YDL154W	converging	146	YDL150W	diverging	324
chr4	183343	184612	YDL150W	+	YDL153C	diverging	324	YDL149W	sequential	313
chr4	184925	187919	YDL149W	+	YDL150W	sequential	313	YDL148C	converging	235
chr4	188154	190587	YDL148C	-	YDL149W	converging	235	YDL147W	diverging	337
chr4	190924	192262	YDL147W	+	YDL148C	diverging	337	YDL146W	sequential	488
chr4	192750	194226	YDL146W	+	YDL147W	sequential	488	YDL145C	converging	345
chr4	194571	198177	YDL145C	-	YDL146W	converging	345	YDL144C	sequential	485
chr4	198662	199733	YDL144C	-	YDL145C	sequential	485	YDL143W	diverging	263
chr4	199996	201583	YDL143W	+	YDL144C	diverging	263	YDL142C	converging	136
chr4	201719	202571	YDL142C	-	YDL143W	converging	136	YDL141W	diverging	468
chr4	203039	205112	YDL141W	+	YDL142C	diverging	468	YDL140C	converging	248
chr4	205360	210562	YDL140C	-	YDL141W	converging	248	YDL139C	sequential	813
chr4	211375	212047	YDL139C	-	YDL140C	sequential	813	YDL138W	diverging	1304
chr4	213351	215643	YDL138W	+	YDL139C	diverging	1304	YDL137W	sequential	885
chr4	216528	217074	YDL137W	+	YDL138W	sequential	885	YDL136W	sequential	525
chr4	217599	218367	YDL136W	+	YDL137W	sequential	525	YDL135C	converging	312
chr4	218679	219288	YDL135C	-	YDL136W	converging	312	YDL134C	sequential	373
chr4	219661	220771	YDL134C	-	YDL135C	sequential	373	YDL133C-A	sequential	952
chr4	221723	221801	YDL133C-A	-	YDL134C	sequential	952	YDL133W	diverging	625
chr4	222426	223740	YDL133W	+	YDL133C-A	diverging	625	YDL132W	sequential	563
chr4	224303	226751	YDL132W	+	YDL133W	sequential	563	YDL131W	sequential	641
chr4	227392	228715	YDL131W	+	YDL132W	sequential	641	YDL130W-A	sequential	455
chr4	229170	229431	YDL130W-A	+	YDL131W	sequential	455	YDL130W	sequential	474
chr4	229905	230527	YDL130W	+	YDL130W-A	sequential	474	YDL129W	sequential	496
chr4	231023	231899	YDL129W	+	YDL130W	sequential	496	YDL128W	sequential	752
chr4	232651	233887	YDL128W	+	YDL129W	sequential	752	YDL127W	sequential	1039
chr4	234926	235766	YDL127W	+	YDL128W	sequential	1039	YDL126C	converging	389
chr4	236155	238663	YDL126C	-	YDL127W	converging	389	YDL125C	sequential	354
chr4	239017	239605	YDL125C	-	YDL126C	sequential	354	YDL124W	diverging	652
chr4	240257	241196	YDL124W	+	YDL125C	diverging	652	YDL123W	sequential	220
chr4	241416	241839	YDL123W	+	YDL124W	sequential	220	YDL122W	sequential	711
chr4	242550	244980	YDL122W	+	YDL123W	sequential	711	YDL121C	converging	151
chr4	245131	245581	YDL121C	-	YDL122W	converging	151	YDL120W	diverging	340
chr4	245921	246446	YDL120W	+	YDL121C	diverging	340	YDL119C	converging	241
chr4	246687	247611	YDL119C	-	YDL120W	converging	241	YDL117W	diverging	968
chr4	248579	251237	YDL117W	+	YDL119C	diverging	968	YDL116W	sequential	327
chr4	251564	253745	YDL116W	+	YDL117W	sequential	327	YDL115C	converging	248
chr4	253993	254716	YDL115C	-	YDL116W	converging	248	YDL114W	diverging	886
chr4	255602	256529	YDL114W	+	YDL115C	diverging	886	YDL113C	converging	102
chr4	256631	258554	YDL113C	-	YDL114W	converging	102	YDL112W	diverging	359
chr4	258913	263224	YDL112W	+	YDL113C	diverging	359	YDL111C	converging	87
chr4	263311	264109	YDL111C	-	YDL112W	converging	87	YDL110C	sequential	401
