space	start	end	width	names	peak	strand	feature	start_position	end_position	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
3	122174292	122174538	247	MACS_peak_4766 ENSMUSG00000028121	MACS_peak_4766	+	ENSMUSG00000028121	122122716	122233098	inside	51576	51576	NearestStart
3	126398422	126398745	324	MACS_peak_4768 ENSMUSG00000053819	MACS_peak_4768	+	ENSMUSG00000053819	126299869	126547972	inside	98553	98553	NearestStart
3	129235131	129235479	349	MACS_peak_4772 ENSMUSG00000041220	MACS_peak_4772	+	ENSMUSG00000041220	129235304	129341413	overlapStart	-173	173	NearestStart
3	129236503	129237004	502	MACS_peak_4773 ENSMUSG00000041220	MACS_peak_4773	+	ENSMUSG00000041220	129235304	129341413	inside	1199	1199	NearestStart
3	129789592	129789783	192	MACS_peak_4775 ENSMUSG00000063328	MACS_peak_4775	+	ENSMUSG00000063328	129771362	129771918	downstream	18230	17674	NearestStart
3	130813166	130813702	537	MACS_peak_4776 ENSMUSG00000027985	MACS_peak_4776	+	ENSMUSG00000027985	130813239	130927274	overlapStart	-73	73	NearestStart
3	130814471	130814786	316	MACS_peak_4777 ENSMUSG00000027985	MACS_peak_4777	+	ENSMUSG00000027985	130813239	130927274	inside	1232	1232	NearestStart
3	132754635	132755169	535	MACS_peak_4778 ENSMUSG00000028016	MACS_peak_4778	+	ENSMUSG00000028016	132754899	132772491	overlapStart	-264	264	NearestStart
3	132973119	132973614	496	MACS_peak_4779 ENSMUSG00000028013	MACS_peak_4779	+	ENSMUSG00000028013	132973086	133041199	inside	33	33	NearestStart
3	133417890	133418104	215	MACS_peak_4781 ENSMUSG00000078055	MACS_peak_4781	+	ENSMUSG00000078055	133416739	133416820	downstream	1151	1070	NearestStart
3	133899049	133899334	286	MACS_peak_4782 ENSMUSG00000044365	MACS_peak_4782	+	ENSMUSG00000044365	133902609	133925051	upstream	-3560	3275	NearestStart
3	133902099	133902352	254	MACS_peak_4783 ENSMUSG00000044365	MACS_peak_4783	+	ENSMUSG00000044365	133902609	133925051	upstream	-510	257	NearestStart
3	135101180	135101879	700	MACS_peak_4784 ENSMUSG00000078578	MACS_peak_4784	+	ENSMUSG00000078578	135101723	135129022	overlapStart	-543	156	NearestStart
3	136332684	136333158	475	MACS_peak_4785 ENSMUSG00000028161	MACS_peak_4785	+	ENSMUSG00000028161	136333088	136598741	overlapStart	-404	70	NearestStart
3	137346576	137346749	174	MACS_peak_4786 ENSMUSG00000064460	MACS_peak_4786	+	ENSMUSG00000064460	137378622	137378728	upstream	-32046	31873	NearestStart
3	137806674	137806970	297	MACS_peak_4787 ENSMUSG00000004127	MACS_peak_4787	+	ENSMUSG00000004127	137806502	137822785	inside	172	172	NearestStart
3	138190717	138191109	393	MACS_peak_4788 ENSMUSG00000028156	MACS_peak_4788	+	ENSMUSG00000028156	138190249	138219596	inside	468	468	NearestStart
3	138447372	138447699	328	MACS_peak_4789 ENSMUSG00000028152	MACS_peak_4789	+	ENSMUSG00000028152	138405159	138567388	inside	42213	42213	NearestStart
3	138466624	138467032	409	MACS_peak_4790 ENSMUSG00000028152	MACS_peak_4790	+	ENSMUSG00000028152	138405159	138567388	inside	61465	61465	NearestStart
3	138568563	138568850	288	MACS_peak_4791 ENSMUSG00000028152	MACS_peak_4791	+	ENSMUSG00000028152	138405159	138567388	downstream	163404	1175	NearestStart
3	142223523	142223907	385	MACS_peak_4794 ENSMUSG00000028268	MACS_peak_4794	+	ENSMUSG00000028268	142223016	142236171	inside	507	507	NearestStart
3	142363827	142364209	383	MACS_peak_4795 ENSMUSG00000040213	MACS_peak_4795	+	ENSMUSG00000040213	142364015	142407874	overlapStart	-188	188	NearestStart
3	142427927	142428211	285	MACS_peak_4796 ENSMUSG00000028271	MACS_peak_4796	+	ENSMUSG00000028271	142428190	142446537	overlapStart	-263	21	NearestStart
3	144233589	144233853	265	MACS_peak_4801 ENSMUSG00000037072	MACS_peak_4801	+	ENSMUSG00000037072	144233391	144260638	inside	198	198	NearestStart
3	144781542	144781943	402	MACS_peak_4803 ENSMUSG00000028256	MACS_peak_4803	+	ENSMUSG00000028256	144781564	144816851	overlapStart	-22	22	NearestStart
3	145421409	145421943	535	MACS_peak_4805 ENSMUSG00000028194	MACS_peak_4805	+	ENSMUSG00000028194	145421705	145556230	overlapStart	-296	238	NearestStart
3	146067517	146067918	402	MACS_peak_4806 ENSMUSG00000036825	MACS_peak_4806	+	ENSMUSG00000036825	146067619	146103099	overlapStart	-102	102	NearestStart
3	151777753	151778068	316	MACS_peak_4812 ENSMUSG00000084343	MACS_peak_4812	+	ENSMUSG00000084343	151816411	151817080	upstream	-38658	38343	NearestStart
3	152058624	152058940	317	MACS_peak_4814 ENSMUSG00000039068	MACS_peak_4814	+	ENSMUSG00000039068	152058437	152125790	inside	187	187	NearestStart
3	154355287	154355531	245	MACS_peak_4815 ENSMUSG00000042943	MACS_peak_4815	+	ENSMUSG00000042943	154374097	154411976	upstream	-18810	18566	NearestStart
3	154469710	154469950	241	MACS_peak_4816 ENSMUSG00000078161	MACS_peak_4816	+	ENSMUSG00000078161	154427294	154430753	downstream	42416	38957	NearestStart
3	156223808	156224132	325	MACS_peak_4817 ENSMUSG00000040037	MACS_peak_4817	+	ENSMUSG00000040037	156224933	156979411	upstream	-1125	801	NearestStart
3	157197026	157197333	308	MACS_peak_4819 ENSMUSG00000028180	MACS_peak_4819	+	ENSMUSG00000028180	157197124	157211354	overlapStart	-98	98	NearestStart
3	157610059	157610373	315	MACS_peak_4820 ENSMUSG00000039988	MACS_peak_4820	+	ENSMUSG00000039988	157610430	157669797	upstream	-371	57	NearestStart
3	5575844	5576293	450	MACS_peak_4490 ENSMUSG00000040374	MACS_peak_4490	-	ENSMUSG00000040374	5560500	5576239	overlapStart	395	54	NearestStart
3	8666923	8667209	287	MACS_peak_4492 ENSMUSG00000040289	MACS_peak_4492	-	ENSMUSG00000040289	8663362	8667039	overlapStart	116	116	NearestStart
3	8685250	8685538	289	MACS_peak_4493 ENSMUSG00000040289	MACS_peak_4493	-	ENSMUSG00000040289	8663362	8667039	upstream	-18211	18211	NearestStart
3	8941746	8941982	237	MACS_peak_4494 ENSMUSG00000040269	MACS_peak_4494	-	ENSMUSG00000040269	8802156	8923823	upstream	-17923	17923	NearestStart
3	9461725	9461928	204	MACS_peak_4497 ENSMUSG00000040209	MACS_peak_4497	-	ENSMUSG00000040209	9429938	9610085	inside	148360	31787	NearestStart
3	9608972	9609316	345	MACS_peak_4498 ENSMUSG00000040209	MACS_peak_4498	-	ENSMUSG00000040209	9429938	9610085	inside	1113	769	NearestStart
3	9609956	9610262	307	MACS_peak_4499 ENSMUSG00000040209	MACS_peak_4499	-	ENSMUSG00000040209	9429938	9610085	overlapStart	129	129	NearestStart
3	10331160	10331490	331	MACS_peak_4501 ENSMUSG00000027531	MACS_peak_4501	-	ENSMUSG00000027531	10313949	10331439	overlapStart	279	51	NearestStart
3	19210761	19211009	249	MACS_peak_4506 ENSMUSG00000069094	MACS_peak_4506	-	ENSMUSG00000069094	19124680	19211001	overlapStart	240	8	NearestStart
3	19528570	19528832	263	MACS_peak_4508 ENSMUSG00000082766	MACS_peak_4508	-	ENSMUSG00000082766	19510368	19528677	overlapStart	107	107	NearestStart
3	21670769	21671003	235	MACS_peak_4509 ENSMUSG00000046361	MACS_peak_4509	-	ENSMUSG00000046361	21974611	21974988	downstream	304219	303608	NearestStart
3	21834843	21835219	377	MACS_peak_4510 ENSMUSG00000046361	MACS_peak_4510	-	ENSMUSG00000046361	21974611	21974988	downstream	140145	139392	NearestStart
3	21975075	21975411	337	MACS_peak_4511 ENSMUSG00000046361	MACS_peak_4511	-	ENSMUSG00000046361	21974611	21974988	upstream	-87	87	NearestStart
3	30125825	30126056	232	MACS_peak_4519 ENSMUSG00000051636	MACS_peak_4519	-	ENSMUSG00000051636	30135491	30139439	downstream	13614	9435	NearestStart
3	32635603	32636051	449	MACS_peak_4528 ENSMUSG00000037531	MACS_peak_4528	-	ENSMUSG00000037531	32626420	32635669	overlapStart	66	66	NearestStart
3	33980159	33980364	206	MACS_peak_4530 ENSMUSG00000027679	MACS_peak_4530	-	ENSMUSG00000027679	33956843	33980232	overlapStart	73	73	NearestStart
3	37318417	37318763	347	MACS_peak_4541 ENSMUSG00000050174	MACS_peak_4541	-	ENSMUSG00000050174	37303832	37318518	overlapStart	101	101	NearestStart
3	37622612	37623127	516	MACS_peak_4545 ENSMUSG00000058174	MACS_peak_4545	-	ENSMUSG00000058174	37613112	37623412	inside	800	285	NearestStart
3	37657020	37657353	334	MACS_peak_4546 ENSMUSG00000058174	MACS_peak_4546	-	ENSMUSG00000058174	37613112	37623412	upstream	-33608	33608	NearestStart
3	37795793	37796148	356	MACS_peak_4547 ENSMUSG00000077728	MACS_peak_4547	-	ENSMUSG00000077728	37894027	37894157	downstream	98364	97879	NearestStart
3	37806353	37806547	195	MACS_peak_4548 ENSMUSG00000077728	MACS_peak_4548	-	ENSMUSG00000077728	37894027	37894157	downstream	87804	87480	NearestStart
3	38131490	38131733	244	MACS_peak_4549 ENSMUSG00000064315	MACS_peak_4549	-	ENSMUSG00000064315	38006362	38006844	upstream	-124646	124646	NearestStart
3	38221338	38221563	226	MACS_peak_4550 ENSMUSG00000078761	MACS_peak_4550	-	ENSMUSG00000078761	38348573	38354769	downstream	133431	127010	NearestStart
3	38383690	38384019	330	MACS_peak_4551 ENSMUSG00000044864	MACS_peak_4551	-	ENSMUSG00000044864	38348183	38383766	overlapStart	76	76	NearestStart
3	41546120	41546633	514	MACS_peak_4553 ENSMUSG00000059834	MACS_peak_4553	-	ENSMUSG00000059834	41430627	41546436	overlapStart	316	197	NearestStart
3	49561027	49561529	503	MACS_peak_4554 ENSMUSG00000037892	MACS_peak_4554	-	ENSMUSG00000037892	49547243	49561203	overlapStart	176	176	NearestStart
3	51144437	51144795	359	MACS_peak_4556 ENSMUSG00000037174	MACS_peak_4556	-	ENSMUSG00000037174	51059153	51144566	overlapStart	129	129	NearestStart
3	51145477	51145998	522	MACS_peak_4557 ENSMUSG00000037174	MACS_peak_4557	-	ENSMUSG00000037174	51059153	51144566	upstream	-911	911	NearestStart
3	51169054	51169378	325	MACS_peak_4558 ENSMUSG00000037174	MACS_peak_4558	-	ENSMUSG00000037174	51059153	51144566	upstream	-24488	24488	NearestStart
3	51212501	51212822	322	MACS_peak_4559 ENSMUSG00000037152	MACS_peak_4559	-	ENSMUSG00000037152	51209401	51212860	inside	359	38	NearestStart
3	51364438	51364809	372	MACS_peak_4561 ENSMUSG00000037111	MACS_peak_4561	-	ENSMUSG00000037111	51319241	51364800	overlapStart	362	9	NearestStart
3	51693789	51693935	147	MACS_peak_4563 ENSMUSG00000074602	MACS_peak_4563	-	ENSMUSG00000074602	51712155	51712596	downstream	18807	18220	NearestStart
3	51813302	51813620	319	MACS_peak_4564 ENSMUSG00000061143	MACS_peak_4564	-	ENSMUSG00000061143	51491533	51908813	inside	95511	95193	NearestStart
3	51892353	51892681	329	MACS_peak_4565 ENSMUSG00000061143	MACS_peak_4565	-	ENSMUSG00000061143	51491533	51908813	inside	16460	16132	NearestStart
3	51905880	51906578	699	MACS_peak_4566 ENSMUSG00000061143	MACS_peak_4566	-	ENSMUSG00000061143	51491533	51908813	inside	2933	2235	NearestStart
3	51906647	51907106	460	MACS_peak_4567 ENSMUSG00000061143	MACS_peak_4567	-	ENSMUSG00000061143	51491533	51908813	inside	2166	1707	NearestStart
3	51908759	51909071	313	MACS_peak_4568 ENSMUSG00000061143	MACS_peak_4568	-	ENSMUSG00000061143	51491533	51908813	overlapStart	54	54	NearestStart
3	51983624	51984028	405	MACS_peak_4569 ENSMUSG00000061143	MACS_peak_4569	-	ENSMUSG00000061143	51491533	51908813	upstream	-74811	74811	NearestStart
3	51984685	51984995	311	MACS_peak_4570 ENSMUSG00000061143	MACS_peak_4570	-	ENSMUSG00000061143	51491533	51908813	upstream	-75872	75872	NearestStart
3	55265595	55265939	345	MACS_peak_4575 ENSMUSG00000048888	MACS_peak_4575	-	ENSMUSG00000048888	55181379	55207144	upstream	-58451	58451	NearestStart
3	57380384	57380596	213	MACS_peak_4576 ENSMUSG00000027803	MACS_peak_4576	-	ENSMUSG00000027803	57259571	57379832	upstream	-552	552	NearestStart
3	57651712	57652174	463	MACS_peak_4577 ENSMUSG00000027805	MACS_peak_4577	-	ENSMUSG00000027805	57645827	57651411	upstream	-301	301	NearestStart
3	57916454	57916766	313	MACS_peak_4578 ENSMUSG00000069008	MACS_peak_4578	-	ENSMUSG00000069008	57906916	57908169	upstream	-8285	8285	NearestStart
3	58494585	58494785	201	MACS_peak_4580 ENSMUSG00000036432	MACS_peak_4580	-	ENSMUSG00000036432	58478860	58496323	inside	1738	1538	NearestStart
3	61167663	61167987	325	MACS_peak_4582 ENSMUSG00000053706	MACS_peak_4582	-	ENSMUSG00000053706	61167714	61168244	overlapEnd	581	51	NearestStart
3	63768457	63768846	390	MACS_peak_4584 ENSMUSG00000027822	MACS_peak_4584	-	ENSMUSG00000027822	63737429	63768588	overlapStart	131	131	NearestStart
3	65675260	65675493	234	MACS_peak_4589 ENSMUSG00000027829	MACS_peak_4589	-	ENSMUSG00000027829	65750446	65762085	downstream	86825	74953	NearestStart
3	65762163	65762524	362	MACS_peak_4590 ENSMUSG00000027829	MACS_peak_4590	-	ENSMUSG00000027829	65750446	65762085	upstream	-78	78	NearestStart
3	65778371	65778705	335	MACS_peak_4591 ENSMUSG00000027829	MACS_peak_4591	-	ENSMUSG00000027829	65750446	65762085	upstream	-16286	16286	NearestStart
3	68387972	68388187	216	MACS_peak_4593 ENSMUSG00000084617	MACS_peak_4593	-	ENSMUSG00000084617	68351442	68351630	upstream	-36342	36342	NearestStart
3	68848572	68849092	521	MACS_peak_4595 ENSMUSG00000034317	MACS_peak_4595	-	ENSMUSG00000034317	68839210	68848677	overlapStart	105	105	NearestStart
3	83784486	83784735	250	MACS_peak_4604 ENSMUSG00000033767	MACS_peak_4604	-	ENSMUSG00000033767	83702209	83844083	inside	59597	59348	NearestStart
3	83843335	83843660	326	MACS_peak_4605 ENSMUSG00000033767	MACS_peak_4605	-	ENSMUSG00000033767	83702209	83844083	inside	748	423	NearestStart
3	83843713	83844519	807	MACS_peak_4606 ENSMUSG00000033767	MACS_peak_4606	-	ENSMUSG00000033767	83702209	83844083	overlapStart	370	370	NearestStart
3	84386583	84386887	305	MACS_peak_4608 ENSMUSG00000074513	MACS_peak_4608	-	ENSMUSG00000074513	84299985	84386547	upstream	-36	36	NearestStart
3	86590869	86591196	328	MACS_peak_4612 ENSMUSG00000028078	MACS_peak_4612	-	ENSMUSG00000028078	86590081	86724774	inside	133905	788	NearestStart
3	86724220	86724558	339	MACS_peak_4613 ENSMUSG00000028078	MACS_peak_4613	-	ENSMUSG00000028078	86590081	86724774	inside	554	216	NearestStart
3	87733955	87734206	252	MACS_peak_4615 ENSMUSG00000004896	MACS_peak_4615	-	ENSMUSG00000004896	87727713	87734066	overlapStart	111	111	NearestStart
3	87790768	87791069	302	MACS_peak_4621 ENSMUSG00000004892	MACS_peak_4621	-	ENSMUSG00000004892	87791457	87804152	downstream	13384	388	NearestStart
3	87802700	87802961	262	MACS_peak_4622 ENSMUSG00000004892	MACS_peak_4622	-	ENSMUSG00000004892	87791457	87804152	inside	1452	1191	NearestStart
3	87803888	87804218	331	MACS_peak_4623 ENSMUSG00000004892	MACS_peak_4623	-	ENSMUSG00000004892	87791457	87804152	overlapStart	264	66	NearestStart
3	87806112	87806942	831	MACS_peak_4624 ENSMUSG00000004892	MACS_peak_4624	-	ENSMUSG00000004892	87791457	87804152	upstream	-1960	1960	NearestStart
3	88277024	88277204	181	MACS_peak_4633 ENSMUSG00000028064	MACS_peak_4633	-	ENSMUSG00000028064	88239884	88259674	upstream	-17350	17350	NearestStart
3	88296722	88297035	314	MACS_peak_4634 ENSMUSG00000028063	MACS_peak_4634	-	ENSMUSG00000028063	88285996	88307229	inside	10507	10194	NearestStart
3	88313820	88314132	313	MACS_peak_4635 ENSMUSG00000028063	MACS_peak_4635	-	ENSMUSG00000028063	88285996	88307229	upstream	-6591	6591	NearestStart
3	88562196	88562459	264	MACS_peak_4638 ENSMUSG00000068923	MACS_peak_4638	-	ENSMUSG00000068923	88548622	88579086	inside	16890	13574	NearestStart
3	89029775	89030190	416	MACS_peak_4639 ENSMUSG00000076255	MACS_peak_4639	-	ENSMUSG00000076255	89031038	89031120	downstream	1345	848	NearestStart
3	89031121	89031567	447	MACS_peak_4640 ENSMUSG00000076255	MACS_peak_4640	-	ENSMUSG00000076255	89031038	89031120	upstream	-1	1	NearestStart
3	89141428	89141850	423	MACS_peak_4641 ENSMUSG00000028040	MACS_peak_4641	-	ENSMUSG00000028040	89137660	89141950	inside	522	100	NearestStart
3	89195640	89195963	324	MACS_peak_4642 ENSMUSG00000028042	MACS_peak_4642	-	ENSMUSG00000028042	89181566	89197125	inside	1485	1162	NearestStart
3	89222053	89222316	264	MACS_peak_4644 ENSMUSG00000028044	MACS_peak_4644	-	ENSMUSG00000028044	89219396	89222200	overlapStart	147	116	NearestStart
3	89576505	89576722	218	MACS_peak_4648 ENSMUSG00000042579	MACS_peak_4648	-	ENSMUSG00000042579	89571433	89577162	inside	657	440	NearestStart
3	89577130	89577479	350	MACS_peak_4649 ENSMUSG00000042579	MACS_peak_4649	-	ENSMUSG00000042579	89571433	89577162	overlapStart	32	32	NearestStart
3	90237311	90237633	323	MACS_peak_4654 ENSMUSG00000027933	MACS_peak_4654	-	ENSMUSG00000027933	90195310	90237558	overlapStart	247	75	NearestStart
3	90250473	90250746	274	MACS_peak_4655 ENSMUSG00000027933	MACS_peak_4655	-	ENSMUSG00000027933	90195310	90237558	upstream	-12915	12915	NearestStart
3	95021608	95021971	364	MACS_peak_4662 ENSMUSG00000038766	MACS_peak_4662	-	ENSMUSG00000038766	94985688	95021825	overlapStart	217	146	NearestStart
3	95031986	95032396	411	MACS_peak_4663 ENSMUSG00000053192	MACS_peak_4663	-	ENSMUSG00000053192	95023059	95032225	overlapStart	239	171	NearestStart
3	95161034	95161235	202	MACS_peak_4665 ENSMUSG00000015697	MACS_peak_4665	-	ENSMUSG00000015697	95127447	95161122	overlapStart	88	88	NearestStart
3	95622649	95622980	332	MACS_peak_4668 ENSMUSG00000028106	MACS_peak_4668	-	ENSMUSG00000028106	95563796	95622876	overlapStart	227	104	NearestStart
3	95623331	95623645	315	MACS_peak_4669 ENSMUSG00000028106	MACS_peak_4669	-	ENSMUSG00000028106	95563796	95622876	upstream	-455	455	NearestStart
3	95659528	95659817	290	MACS_peak_4670 ENSMUSG00000015748	MACS_peak_4670	-	ENSMUSG00000015748	95634047	95659738	overlapStart	210	79	NearestStart
3	95686459	95686757	299	MACS_peak_4671 ENSMUSG00000038550	MACS_peak_4671	-	ENSMUSG00000038550	95682426	95686151	upstream	-308	308	NearestStart
3	95709240	95709598	359	MACS_peak_4672 ENSMUSG00000038526	MACS_peak_4672	-	ENSMUSG00000038526	95701723	95708562	upstream	-678	678	NearestStart
3	95799326	95799609	284	MACS_peak_4673 ENSMUSG00000015745	MACS_peak_4673	-	ENSMUSG00000015745	95792724	95799893	inside	567	284	NearestStart
3	95799653	95799997	345	MACS_peak_4674 ENSMUSG00000015745	MACS_peak_4674	-	ENSMUSG00000015745	95792724	95799893	overlapStart	240	104	NearestStart
3	95996976	95997312	337	MACS_peak_4675 ENSMUSG00000015943	MACS_peak_4675	-	ENSMUSG00000015943	96000511	96002412	downstream	5436	3199	NearestStart
3	96066150	96066403	254	MACS_peak_4676 ENSMUSG00000068851	MACS_peak_4676	-	ENSMUSG00000068851	96066916	96067230	downstream	1080	513	NearestStart
3	97030938	97031305	368	MACS_peak_4681 ENSMUSG00000038256	MACS_peak_4681	-	ENSMUSG00000038256	97007585	97031287	overlapStart	349	18	NearestStart
3	97031417	97031815	399	MACS_peak_4682 ENSMUSG00000038256	MACS_peak_4682	-	ENSMUSG00000038256	97007585	97031287	upstream	-130	130	NearestStart
3	98142983	98143396	414	MACS_peak_4686 ENSMUSG00000053398	MACS_peak_4686	-	ENSMUSG00000053398	98117094	98143847	inside	864	451	NearestStart
3	101310077	101310462	386	MACS_peak_4693 ENSMUSG00000033161	MACS_peak_4693	-	ENSMUSG00000033161	101380149	101408571	downstream	98494	69687	NearestStart
3	101381315	101381681	367	MACS_peak_4694 ENSMUSG00000033161	MACS_peak_4694	-	ENSMUSG00000033161	101380149	101408571	inside	27256	1166	NearestStart
3	101408623	101408946	324	MACS_peak_4695 ENSMUSG00000033161	MACS_peak_4695	-	ENSMUSG00000033161	101380149	101408571	upstream	-52	52	NearestStart
3	101700955	101701160	206	MACS_peak_4696 ENSMUSG00000033147	MACS_peak_4696	-	ENSMUSG00000033147	101662877	101728302	inside	27347	27142	NearestStart
3	103424076	103424536	461	MACS_peak_4700 ENSMUSG00000045235	MACS_peak_4700	-	ENSMUSG00000045235	103448756	103449946	downstream	25870	24220	NearestStart
3	103520216	103520570	355	MACS_peak_4701 ENSMUSG00000027848	MACS_peak_4701	-	ENSMUSG00000027848	103539324	103541887	downstream	21671	18754	NearestStart
3	103595167	103595506	340	MACS_peak_4702 ENSMUSG00000008730	MACS_peak_4702	-	ENSMUSG00000008730	103543738	103595486	overlapStart	319	20	NearestStart
3	103613164	103613578	415	MACS_peak_4703 ENSMUSG00000027845	MACS_peak_4703	-	ENSMUSG00000027845	103604530	103613334	overlapStart	170	170	NearestStart
3	104024577	104024826	250	MACS_peak_4706 ENSMUSG00000052539	MACS_peak_4706	-	ENSMUSG00000052539	103817548	104024161	upstream	-416	416	NearestStart
3	104122993	104123212	220	MACS_peak_4707 ENSMUSG00000022187	MACS_peak_4707	-	ENSMUSG00000022187	104154558	104170536	downstream	47543	31346	NearestStart
3	104245722	104246155	434	MACS_peak_4708 ENSMUSG00000032913	MACS_peak_4708	-	ENSMUSG00000032913	104257907	104315779	downstream	70057	11752	NearestStart
3	104667247	104667556	310	MACS_peak_4709 ENSMUSG00000070372	MACS_peak_4709	-	ENSMUSG00000070372	104625855	104667312	overlapStart	65	65	NearestStart
3	104795679	104795970	292	MACS_peak_4710 ENSMUSG00000027840	MACS_peak_4710	-	ENSMUSG00000027840	104747723	104764627	upstream	-31052	31052	NearestStart
3	104796734	104797155	422	MACS_peak_4711 ENSMUSG00000027840	MACS_peak_4711	-	ENSMUSG00000027840	104747723	104764627	upstream	-32107	32107	NearestStart
3	104855404	104855731	328	MACS_peak_4712 ENSMUSG00000062127	MACS_peak_4712	-	ENSMUSG00000062127	104804835	104856064	inside	660	333	NearestStart
